San Diego 1
SAN DIEGO CITY SCHOOLS|SAN DIEGO || SAN DIEGO HIGH|SAN DIEGO|San Diego Unified|92101|0107219
SAN DIEGO MET|SAN DIEGO || SAN DIEGO METRO CAREER AND TECH|LINDA VISTA/SAN DIEGO|San Diego Unified|92111|0107482
SAN DIEGO SCHL CREATE/PERFORM|SAN DIEGO || SAN DIEGO SCPA|PARADISE HILLS/SAN DIEGO|San Diego Unified|92139|3730371
SAN DIEGUITO ACADEMY|ENCINITAS || SAN DIEGUITO HS ACADEMY|ENCINITAS|San Dieguito Union High|92024|3737418
SCHL ENTREPRENEURSHIP & TECH|SAN DIEGO || SCHOOL FOR ENTREPRENEURSHIP AND TECHNOLOGY|SERRA MESA/SAN DIEGO|School for Entrepreneurship and Technology|92123|0122788
SWEETWATER SECONDARY SCHOOL|CHULA VISTA || OPTIONS SECONDARY|CHULA VISTA|Sweetwater Union High|91911|3731155
SWEETWATER UNION HIGH SCHOOL|NATIONAL CITY || SWEETWATER HIGH|NATIONAL CITY|Sweetwater Union High|91950|3738226

ChatGPT Left
AUDEO CHARTER SCHOOL|SAN DIEGO |||| AUDEO CHARTER SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92108|37683380109165
BAYFRONT CHARTER HIGH SCHOOL|CHULA VISTA |||| BAYFRONT CHARTER HIGH SCHOOL|CHULA VISTA|MUELLER CHARTER|91911|37680230130756
CHARTER SCHOOL OF SAN DIEGO|SAN DIEGO |||| CHARTER SCHOOL OF SAN DIEGO|SAN DIEGO|SAN DIEGO UNIFIED|92123|37683380109157
CHULA VISTA LRNG CMNTY CHARTER|CHULA VISTA |||| CHULA VISTA LEARNING COMMUNITY CHARTER|CHULA VISTA|CHULA VISTA ELEMENTARY|91911|37680236115778
COASTAL ACADEMY HS OCEANSIDE|OCEANSIDE |||| COASTAL ACADEMY HIGH SCHOOL|OCEANSIDE|CLASSICAL ACADEMIES|92056|37681060127503
DEL LAGO ACADEMY|ESCONDIDO |||| DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE|ESCONDIDO|ESCONDIDO UNION HIGH|92029|37681060127241
GUAJOME PARK ACADEMY|VISTA |||| GUAJOME PARK ACADEMY|VISTA|VISTA UNIFIED|92083|37684573730000
HEALTH SCIENCES HIGH/MID COLL|SAN DIEGO |||| HEALTH SCIENCES HIGH AND MIDDLE COLLEGE|SAN DIEGO|SAN DIEGO UNIFIED|92105|37683380114462
HERBERT HOOVER HIGH SCHOOL|SAN DIEGO |||| HERBERT HOOVER HIGH SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92115|37683383730000
JAMES MADISON HIGH SCHOOL|SAN DIEGO |||| JAMES MADISON HIGH SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92117|37683383730001
JULIAN CHARTER SCHOOL LIVE|JULIAN |||| JULIAN CHARTER SCHOOL - LIVE|JULIAN|JULIAN UNION ELEMENTARY|92036|37683380109158
KEARNY SCH BIOMED SCIENCE TECH|SAN DIEGO |||| KEARNY SCHOOL OF BIOMEDICAL SCIENCE AND TECHNOLOGY|SAN DIEGO|SAN DIEGO UNIFIED|92111|37683380107086
LEARNING CHOICE - CHULA VISTA|CHULA VISTA |||| THE LEARNING CHOICE ACADEMY - CHULA VISTA|CHULA VISTA|LEARNING CHOICE ACADEMY|91910|37680230138073
LEARNING CHOICE ACADEMY-SAN DIEGO|SAN DIEGO |||| THE LEARNING CHOICE ACADEMY - SAN DIEGO|SAN DIEGO|LEARNING CHOICE ACADEMY|92117|37683380106799
LITERACY FIRST CHARTER SCHOOLS|ALPINE |||| LITERACY FIRST CHARTER SCHOOLS|ALPINE|SAN DIEGO COUNTY OFFICE OF EDUCATION|91901|37103716119119
OFARRELL CHARTER SCHOOL|SAN DIEGO |||| THE O'FARRELL CHARTER SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92102|37683380109159
PATRICK HENRY HIGH SCHOOL|SAN DIEGO |||| PATRICK HENRY HIGH SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92120|37683383730002
SAN DIEGO CITY SCHOOLS|SAN DIEGO |||| SAN DIEGO HIGH SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92101|37683383730003
SAN DIEGO MET|SAN DIEGO |||| SAN DIEGO METROPOLITAN REGIONAL CAREER AND TECHNICAL HIGH SCHOOL|SAN DIEGO|SAN DIEGO UNIFIED|92101|37683380109160
SAN DIEGO SCHL CREATE/PERFORM|SAN DIEGO |||| SAN DIEGO SCHOOL OF CREATIVE AND PERFORMING ARTS|SAN DIEGO|SAN DIEGO UNIFIED|92114|37683383730004
SAN DIEGUITO ACADEMY|ENCINITAS |||| SAN DIEGUITO HIGH SCHOOL ACADEMY|ENCINITAS|SAN DIEGUITO UNION HIGH|92024|37682983730000
SCHL ENTREPRENEURSHIP & TECH|SAN DIEGO |||| SCHOOL FOR ENTREPRENEURSHIP AND TECHNOLOGY|SAN DIEGO|SAN DIEGO UNIFIED|92111|37683380109161
SWEETWATER SECONDARY SCHOOL|CHULA VISTA |||| SWEETWATER SECONDARY SCHOOL|CHULA VISTA|SWEETWATER UNION HIGH|91911|37680230138074
SWEETWATER UNION HIGH SCHOOL|NATIONAL CITY |||| SWEETWATER HIGH SCHOOL|NATIONAL CITY|SWEETWATER UNION HIGH|91950|37680283730000

ChatGPT Right
AUDEO CHARTER SCHOOL|SAN DIEGO |||| AUDEO CHARTER II|OCEANSIDE|Audeo Charter II|92056|134577
BAYFRONT CHARTER HIGH SCHOOL|CHULA VISTA |||| PALOMAR HIGH|CHULA VISTA|Sweetwater Union High|91911|3732047
CHARTER SCHOOL OF SAN DIEGO|SAN DIEGO |||| COMPASS CHARTER SCHOOLS OF SAN DIEGO|THOUSAND OAKS|Compass Charter Schools of San Diego|91361|127084
CHULA VISTA LRNG CMNTY CHARTER|CHULA VISTA |||| CHULA VISTA LEARNING COMMUNITY CHARTER|CHULA VISTA|Chula Vista Learning Community Charter|91911|6115778
COASTAL ACADEMY HS OCEANSIDE|OCEANSIDE |||| COASTAL ACADEMY CHARTER|OCEANSIDE|Coastal Academy Charter|92056|136267
DEL LAGO ACADEMY|ESCONDIDO |||| SAN PASQUAL ACADEMY|ESCONDIDO|San Diego County Office of Education|92025|115998
GUAJOME PARK ACADEMY|VISTA |||| GUAJOME PARK ACADEMY CHARTER|VISTA|Guajome Park Academy Charter|92083|3730942
HEALTH SCIENCES HIGH/MID COLL|SAN DIEGO |||| HEALTH SCIENCES HIGH AND MIDDLE COLLEGE|CITY HEIGHTS/SAN DIEGO|Health Sciences High and Middle College|92105|114462
HERBERT HOOVER HIGH SCHOOL|SAN DIEGO |||| E3 CIVIC HIGH|SAN DIEGO|e3 Civic High|92101|127647
JAMES MADISON HIGH SCHOOL|SAN DIEGO |||| SAN DIEGO HIGH|SAN DIEGO|San Diego Unified|92101|107219


All (cleanup)
The attached file contains one row per reference high school. Each row consists of pipe-delimited values schoolName|cityName|districtName|ZIP|ID.
Below is a second list of high schools. Each line consists of schoolName|cityName.
The names in the two lists do not match exactly due to abbreviations and other variations. For each line below, print the input line followed by "||" as a delimiter followed by the line for the best match school from the reference file. Include all elements from the reference file including districtName, ZIP, and ID.
OCEAN GROVE CHARTER SCHOOL|PLACERVILLE
SKY MOUNTAIN CHARTER SCHOOL|PLACERVILLE
ELITE ACADEMIC ACADEMY-LUCERNE|TEMECULA
HYBRID SCHOOL OF INNOVATION|NORCO
METHOD SCHOOLS|MURRIETA
ANTELOPE HIGH SCHOOL|ANTELOPE
UMOJA INTERNATIONAL ACADEMY|SACRAMENTO
OPTIONS FOR YOUTH - ACTON|FONTANA
VISTA OAKS CHARTER SCHOOL|LODI
TULELAKE HIGH SCHOOL|TULELAKE
RIO VISTA HIGH SCHOOL|RIO VISTA
CALIFORNIA VIRTUAL ACAD SAN DIEGO|SIMI VALLEY
CALIFORNIA VIRTUAL ACAD SAN MATEO|SIMI VALLEY
CALIFORNIA VIRTUAL ACAD SUTTER|SIMI VALLEY
CALIFORNIA VIRTUAL ACADEMY LA|SIMI VALLEY
CALIFORNIA VIRTUAL ACDM SONOMA|SIMI VALLEY
CALIFORNIA VIRTUAL-SAN JOAQUIN|SIMI VALLEY
COMPASS CHARTER SCHLS OF LA|THOUSAND OAKS
COMPASS CHARTER SCHOOL OF YOLO|THOUSAND OAKS
DELTA HIGH SCHOOL|CLARKSBURG
COLLEGE BRIDGE ACADEMY|LOS ANGELES
CRITICAL DESIGN AND GAMING SCH|LOS ANGELES
ILEAD EXPLORATION HYBRID|ACTON
USC MEDIA & ENGINEERING MAGNET SCH|LOS ANGELES
WESTBROOK ACADEMY|SOUTH GATE
OCEAN GROVE CHARTER SCHOOL|PLACERVILLE ||| Ocean Grove Charter|PLACERVILLE|Ocean Grove Charter|95006|0110007
SKY MOUNTAIN CHARTER SCHOOL|PLACERVILLE ||| Sky Mountain Charter|PLACERVILLE|Sky Mountain Charter|95667|0115089
ELITE ACADEMIC ACADEMY-LUCERNE|TEMECULA ||| Elite Academic Academy - Lucerne|TEMECULA|Elite Academic Academy - Lucerne|92590|0136978
HYBRID SCHOOL OF INNOVATION|NORCO ||| No exact match found
METHOD SCHOOLS|MURRIETA ||| Method Schools, LA|MURRIETA|Method Schools, LA|92563|0137703
ANTELOPE HIGH SCHOOL|ANTELOPE ||| Antelope High|ANTELOPE|Roseville Joint Union High|95843|0113118
UMOJA INTERNATIONAL ACADEMY|SACRAMENTO ||| No exact match found
OPTIONS FOR YOUTH - ACTON|FONTANA ||| Options For Youth-Acton|FONTANA|Options For Youth-Acton|92337|0136648
VISTA OAKS CHARTER SCHOOL|LODI ||| Vista Oaks Charter|LODI|Vista Oaks Charter|95242|0130930
TULELAKE HIGH SCHOOL|TULELAKE ||| Tulelake High|TULELAKE|Tulelake Basin Joint Unified|96134|4737250
RIO VISTA HIGH SCHOOL|RIO VISTA ||| Rio Vista High|RIO VISTA|River Delta Joint Unified|94571|4835302
CALIFORNIA VIRTUAL ACAD SAN DIEGO|SIMI VALLEY ||| California Virtual Academy @ San Diego|SIMI VALLEY|California Virtual Academy @ San Diego|93065|6120893
CALIFORNIA VIRTUAL ACAD SAN MATEO|SIMI VALLEY ||| California Virtual Academy San Mateo|SIMI VALLEY|California Virtual Academy San Mateo|93065|0112284
CALIFORNIA VIRTUAL ACAD SUTTER|SIMI VALLEY ||| California Virtual Academy at Sutter|SIMI VALLEY|California Virtual Academy at Sutter|93065|0129007
CALIFORNIA VIRTUAL ACADEMY LA|SIMI VALLEY ||| California Virtual Academy @ Los Angeles|SIMI VALLEY|California Virtual Academy @ Los Angeles|93065|0112706
CALIFORNIA VIRTUAL ACDM SONOMA|SIMI VALLEY ||| California Virtual Academy @ Sonoma|SIMI VALLEY|California Virtual Academy @ Sonoma|93065|0107284
CALIFORNIA VIRTUAL-SAN JOAQUIN|SIMI VALLEY ||| California Virtual Academy @ San Joaquin|SIMI VALLEY|California Virtual Academy @ San Joaquin|93065|0127191
COMPASS CHARTER SCHLS OF LA|THOUSAND OAKS ||| Compass Charter Schools of Los Angeles|THOUSAND OAKS|Compass Charter Schools of Los Angeles|91361|0135145
COMPASS CHARTER SCHOOL OF YOLO|THOUSAND OAKS ||| Compass Charter School of Yolo|THOUSAND OAKS|Compass Charter Schools of Yolo|91361|0139436
DELTA HIGH SCHOOL|CLARKSBURG ||| Delta High|CLARKSBURG|River Delta Joint Unified|95612|5731708
COLLEGE BRIDGE ACADEMY|LOS ANGELES ||| College Bridge Academy|LOS ANGELES|College Bridge Academy|90807|0128454
CRITICAL DESIGN AND GAMING SCH|LOS ANGELES ||| No exact match found
ILEAD EXPLORATION HYBRID|ACTON ||| iLEAD Hybrid|ACTON|iLEAD Hybrid|93510|0137315
USC MEDIA & ENGINEERING MAGNET SCH|LOS ANGELES ||| No exact match found
WESTBROOK ACADEMY|SOUTH GATE ||| No exact match found

### Delete some items
SCH SOCIAL JUSTICE-CONT LEARN CTR|LOS ANGELES -- SOCIAL JUSTICE LEADERSHIP ACADEMY MAGNET AT ESTEBA|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122366

### Add some items
# FoundN is correct record
ELITE ACADEMIC ACADEMY-LUCERNE|TEMECULA ++ ELITE ACADEMIC ACADEMY - LUCERNE|TEMECULA|Elite Academic Academy - Lucerne|92590|0136960
ANTELOPE HIGH SCHOOL|ANTELOPE ++ ANTELOPE HIGH|ELKHORN/SACRAMENTO|Roseville Joint Union High|95843|0116459
ILEAD EXPLORATION HYBRID|ACTON ++ ILEAD HYBRID|ACTON|iLEAD Hybrid|93510|0131987

# Manually found
SAGE OAK CHARTER SCHOOL KEPPEL|REDLANDS ++ SAGE OAK CHARTER SCHOOL- KEPPEL|LUGONIA/REDLANDS|Sage Oak Charter School- Keppel|92373|0136127
USC MEDIA & ENGINEERING MAGNET SCH|LOS ANGELES ++ THIRTY-SECOND STREET USC PERFORMING ARTS|DOCKWEILER/LOS ANGELES|Los Angeles Unified|90007|6019475
WOODROW WILSON HIGH SCHOOL|LONG BEACH ++ WILSON HIGH|LONG BEACH|Long Beach Unified|90804|1939875
CALIFORNIA CNCTS MONTEREY BAY|RIPON ++ CALIFORNIA CONNECTIONS ACADEMY MONTEREY BAY|SCOTTS VALLEY|California Connections Academy Monterey|95066|0139410
CRITICAL DESIGN AND GAMING SCH|LOS ANGELES ++ AUGUSTUS HAWKINS HIGH|HANCOCK/LOS ANGELES|Los Angeles Unified|90044|0126482
HYBRID SCHOOL OF INNOVATION|NORCO ++ ACADEMY OF INNOVATION|NORCO|Corona-Norco Unified|92860|0135574
LOS ANGELES SCH GLOBAL STUDIES|LOS ANGELES ++ CONTRERAS LEARNING CENTER-LOS ANGELES SCHOOL OF GL|FOY/LOS ANGELES|Los Angeles Unified|90017|0112870
SOCIAL JUSTICE LDRSHP @ TORRES|LOS ANGELES ++ SOCIAL JUSTICE LEADERSHIP ACADEMY MAGNET AT ESTEBA|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122366
